"NPOT.per.yr","Site.name","SON","DJF","MAM","JJA"
2,"02474500","OK","OK","OK","OK"
2,"02474560","OK","OK","OK","OK"
2,"02475000","OK","OK","OK","OK"
2,"02475500","OK","OK","OK","OK"
2,"02476500","OK","OK","OK","OK"
2,"02476600","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"02477000","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"02477990","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"02478500","OK","OK","OK","OK"
2,"02479000","OK","OK","OK","OK"
2,"02479130","OK","OK","OK","OK"
2,"02479155","OK","OK","OK","OK"
2,"02479160","OK","OK","OK","OK"
2,"02479300","OK","OK","OK","OK"
2,"02479560","OK","OK","OK","OK"
2,"02479945","OK","OK","OK","OK"
2,"02479980","OK","OK","OK","OK"
2,"02480002","OK","OK","OK","OK"
2,"02481000","OK","OK","OK","OK"
2,"02481510","OK","OK","OK","OK"
2,"02481880","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"02482000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"02482550","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"02483000","OK","OK","OK","OK"
2,"02484000","OK","OK","OK","OK"
2,"02484500","OK","OK","OK","OK"
2,"02485700","OK","OK","OK","OK"
2,"02486000","OK","OK","OK","OK"
2,"02488500","OK","OK","OK","OK"
2,"02489500","OK","OK","OK","OK"
2,"02490500","OK","OK","OK","OK"
2,"02492000","OK","OK","OK","OK"
2,"03007800","OK","OK","OK","OK"
2,"03010500","OK","OK","OK","OK"
2,"03010655","OK","OK","OK","OK"
2,"03011020","OK","OK","OK","OK"
2,"03011800","OK","OK","OK","OK"
2,"03014500","OK","OK","OK","OK"
2,"03015000","OK","OK","OK","OK"
2,"03015500","OK","OK","OK","OK"
2,"03016000","OK","OK","OK","OK"
2,"03020500","OK","OK","OK","OK"
2,"03021350","OK","OK","OK","OK"
2,"03023100","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"03024000","OK","OK","OK","OK"
2,"03025500","OK","OK","OK","OK"
2,"03026500","OK","OK","OK","OK"
2,"03028000","OK","OK","OK","OK"
2,"03029500","OK","OK","OK","OK"
2,"03030500","OK","OK","OK","OK"
2,"03031500","OK","OK","OK","OK"
2,"03032500","OK","OK","OK","OK"
2,"03034000","OK","OK","OK","OK"
2,"03034500","OK","OK","OK","OK"
2,"03036500","OK","OK","OK","OK"
2,"03038000","OK","OK","OK","OK"
2,"03040000","OK","OK","OK","OK"
2,"03041500","OK","OK","OK","OK"
2,"03042000","OK","OK","OK","OK"
2,"03042280","OK","OK","OK","OK"
2,"03042500","OK","OK","OK","OK"
2,"03045000","OK","OK","OK","OK"
2,"03048500","OK","OK","OK","OK"
2,"03049000","OK","OK","OK","OK"
2,"03049500","OK","OK","OK","OK"
2,"03049800","OK","OK","OK","OK"
2,"03050000","OK","OK","OK","OK"
2,"03051000","OK","OK","OK","OK"
2,"03052000","OK","OK","OK","OK"
2,"03052500","OK","OK","OK","OK"
2,"03053500","OK","OK","OK","OK"
2,"03054500","OK","OK","OK","OK"
2,"03056250","OK","OK","OK","OK"
2,"03061000","OK","OK","OK","OK"
2,"03061500","OK","OK","OK","OK"
2,"03065000","OK","OK","OK","OK"
2,"03066000","OK","OK","OK","OK"
2,"03069500","OK","OK","OK","OK"
2,"03070500","OK","OK","OK","OK"
2,"03072000","OK","OK","OK","OK"
2,"03072655","OK","OK","OK","OK"
2,"03074500","OK","OK","OK","OK"
2,"03075070","OK","OK","OK","OK"
2,"03075500","OK","OK","OK","OK"
2,"03076500","OK","OK","OK","OK"
2,"03076600","OK","OK","OK","OK"
2,"03078000","OK","OK","OK","OK"
2,"03079000","OK","OK","OK","OK"
2,"03080000","OK","OK","OK","OK"
2,"03081000","OK","OK","OK","OK"
2,"03082500","OK","OK","OK","OK"
2,"03083500","OK","OK","OK","OK"
2,"03085500","OK","OK","OK","OK"
2,"03086000","OK","OK","OK","OK"
2,"03091500","OK","OK","OK","OK"
2,"03093000","OK","OK","OK","OK"
2,"03094000","OK","OK","OK","OK"
2,"03098600","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03101500","OK","OK","OK","OK"
2,"03102500","OK","OK","OK","OK"
2,"03102850","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03105500","OK","OK","OK","OK"
2,"03106000","OK","OK","OK","OK"
2,"03106300","OK","OK","OK","OK"
2,"03106500","OK","OK","OK","OK"
2,"03107500","OK","OK","OK","OK"
2,"03108000","OK","OK","OK","OK"
2,"03109500","OK","OK","OK","OK"
2,"03110000","OK","OK","OK","OK"
2,"03111500","OK","OK","OK","OK"
2,"03111548","OK","OK","OK","OK"
2,"03112000","OK","OK","OK","OK"
2,"03117000","OK","OK","OK","OK"
2,"03117500","OK","OK","OK","OK"
2,"03118000","OK","OK","OK","OK"
2,"03118500","OK","OK","OK","OK"
2,"03124500","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03129000","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03136500","OK","OK","OK","OK"
2,"03139000","OK","OK","OK","OK"
2,"03140000","OK","OK","OK","OK"
2,"03140500","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03142000","OK","OK","OK","OK"
2,"03144000","OK","OK","OK","OK"
2,"03145000","OK","OK","OK","OK"
2,"03146500","OK","OK","OK","OK"
2,"03150000","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03151400","OK","OK","OK","OK"
2,"03155000","OK","OK","OK","OK"
2,"03157000","OK","OK","OK","OK"
2,"03157500","OK","OK","OK","OK"
2,"03159500","OK","OK","OK","OK"
2,"03159540","OK","OK","OK","OK"
2,"03161000","OK","OK","OK","OK"
2,"03164000","OK","OK","OK","OK"
2,"03165000","OK","OK","OK","OK"
2,"03167000","OK","OK","OK","OK"
2,"03168000","OK","OK","OK","OK"
2,"03170000","OK","OK","OK","OK"
2,"03171000","OK","OK","OK","OK"
2,"03173000","OK","OK","OK","OK"
2,"03175500","OK","OK","OK","OK"
2,"03176500","OK","OK","OK","OK"
2,"03177710","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03179000","OK","OK","OK","OK"
2,"03180500","OK","OK","OK","OK"
2,"03182500","OK","OK","OK","OK"
2,"03183500","OK","OK","OK","OK"
2,"03184000","OK","OK","OK","OK"
2,"03185400","OK","OK","OK","OK"
2,"03186500","OK","OK","OK","OK"
2,"03187500","OK","OK","OK","OK"
2,"03189100","OK","OK","OK","OK"
2,"03192000","OK","OK","OK","OK"
2,"03193000","OK","OK","OK","OK"
2,"03194700","OK","OK","OK","OK"
2,"03197000","OK","OK","OK","OK"
2,"03198000","OK","OK","OK","OK"
2,"03198500","OK","OK","OK","OK"
2,"03200500","OK","OK","OK","OK"
2,"03202000","OK","OK","OK","OK"
2,"03202400","OK","OK","OK","OK"
2,"03202750","OK","OK","OK","OK"
2,"03203600","OK","OK","OK","OK"
2,"03206600","OK","OK","OK","OK"
2,"03207800","OK","OK","OK","OK"
2,"03208500","OK","OK","OK","OK"
2,"03208950","OK","OK","OK","OK"
2,"03209000","OK","OK","OK","OK"
2,"03209500","OK","OK","OK","OK"
2,"03210000","OK","OK","OK","OK"
2,"03212500","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03212750","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03212980","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03213700","OK","OK","OK","OK"
2,"03214500","OK","OK","OK","OK"
2,"03216500","OK","OK","OK","OK"
2,"03217000","OK","OK","OK","OK"
2,"03219500","OK","OK","OK","OK"
2,"03220000","OK","OK","OK","OK"
2,"03221000","OK","OK","OK","OK"
2,"03225500","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03227500","OK","OK","OK","OK"
2,"03228300","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03228500","OK","OK","OK","OK"
2,"03228805","OK","OK","OK","OK"
2,"03229500","OK","OK","OK","OK"
2,"03230450","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03230500","OK","OK","OK","OK"
2,"03231500","OK","OK","OK","OK"
2,"03232500","OK","OK","OK","OK"
2,"03234300","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03234500","OK","OK","OK","OK"
2,"03237280","OK","OK","OK","OK"
2,"03237500","OK","OK","OK","OK"
2,"03240000","OK","OK","OK","OK"
2,"03241500","OK","OK","OK","OK"
2,"03245500","OK","OK","OK","OK"
2,"03247500","OK","OK","OK","OK"
2,"03251500","OK","OK","OK","OK"
2,"03252300","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03253500","OK","OK","OK","OK"
2,"03259000","OK","OK","OK","OK"
2,"03261500","OK","OK","OK","OK"
2,"03261950","OK","OK","OK","OK"
2,"03262000","OK","OK","OK","OK"
2,"03262700","OK","OK","OK","OK"
2,"03263000","OK","OK","OK","OK"
2,"03264000","OK","OK","OK","OK"
2,"03265000","OK","OK","OK","OK"
2,"03266000","OK","OK","OK","OK"
2,"03267000","OK","OK","OK","OK"
2,"03267900","OK","OK","OK","OK"
2,"03269500","OK","OK","OK","OK"
2,"03270000","OK","OK","OK","OK"
2,"03270500","OK","OK","OK","OK"
2,"03271000","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03272000","OK","OK","OK","OK"
2,"03272700","OK","OK","OK","OK"
2,"03274000","OK","OK","OK","OK"
2,"03274650","OK","OK","OK","OK"
2,"03275000","OK","OK","OK","OK"
2,"03275600","OK","OK","OK","OK"
2,"03276500","OK","OK","OK","OK"
2,"03277200","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03280000","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03280700","OK","OK","OK","OK"
2,"03281000","OK","OK","OK","OK"
2,"03281100","OK","OK","OK","OK"
2,"03281500","OK","OK","OK","OK"
2,"03282000","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03282040","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"03282500","OK","OK","OK","OK"
2,"03283500","OK","OK","OK","OK"
2,"03284000","OK","OK","OK","OK"
2,"03285000","OK","OK","OK","OK"
2,"03287000","OK","OK","OK","OK"
2,"03287500","OK","OK","OK","OK"
2,"03289000","OK","OK","OK","OK"
2,"03289300","OK","OK","OK","OK"
2,"03289500","OK","OK","OK","OK"
2,"03290500","OK","OK","OK","OK"
2,"03291500","OK","OK","OK","OK"
2,"03291780","OK","OK","OK","OK"
2,"03293000","OK","OK","OK","OK"
2,"03294000","OK","OK","OK","OK"
2,"03294500","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03295890","OK","OK","OK","OK"
2,"03297900","OK","OK","OK","OK"
2,"03298000","OK","OK","OK","OK"
2,"03298500","OK","OK","OK","OK"
2,"03298550","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03300400","OK","OK","OK","OK"
2,"03301500","OK","OK","OK","OK"
2,"03302000","OK","OK","OK","OK"
2,"03302220","OK","OK","OK","OK"
2,"03302680","OK","OK","OK","OK"
2,"03302800","OK","OK","OK","OK"
2,"03303000","OK","OK","OK","OK"
2,"03303280","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"03303300","OK","OK","OK","OK"
2,"03307000","OK","OK","OK","OK"
2,"03308500","OK","OK","OK","OK"
2,"03310300","OK","OK","OK","OK"
2,"03313700","OK","OK","OK","OK"
2,"03314500","OK","OK","OK","OK"
2,"03316500","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03320000","OK","OK","OK","OK"
2,"03320500","OK","OK","OK","OK"
2,"03322900","OK","OK","OK","OK"
2,"03324000","OK","OK","OK","OK"
2,"03324300","OK","OK","OK","OK"
2,"03325000","OK","OK","OK","OK"
2,"03325500","OK","OK","OK","OK"
2,"03326500","OK","OK","OK","OK"
2,"03327500","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03328000","OK","OK","OK","OK"
2,"03328500","OK","OK","OK","OK"
2,"03329000","OK","OK","OK","OK"
2,"03329700","OK","OK","OK","OK"
2,"03330241","OK","OK","OK","OK"
2,"03330500","OK","OK","OK","OK"
2,"03331500","OK","OK","OK","OK"
2,"03333050","OK","OK","OK","OK"
2,"03333450","OK","OK","OK","OK"
2,"03333700","OK","OK","OK","OK"
2,"03334000","OK","OK","OK","OK"
2,"03334500","OK","OK","OK","OK"
2,"03335000","OK","OK","OK","OK"
2,"03335500","OK","OK","OK","OK"
2,"03336000","OK","OK","OK","OK"
2,"03336645","OK","OK","OK","OK"
2,"03337000","OK","OK","OK","OK"
2,"03339000","OK","OK","OK","OK"
2,"03339280","OK","OK","OK","OK"
2,"03339500","OK","OK","OK","OK"
2,"03340500","OK","OK","OK","OK"
2,"03340800","OK","OK","OK","OK"
2,"03341300","OK","OK","OK","OK"
2,"03341500","OK","OK","OK","OK"
2,"03342000","OK","OK","OK","OK"
2,"03342500","OK","OK","OK","OK"
2,"03343400","OK","OK","OK","OK"
2,"03345500","OK","OK","OK","OK"
2,"03346000","OK","OK","OK","OK"
2,"03347000","OK","OK","OK","OK"
2,"03349000","OK","OK","OK","OK"
2,"03350700","OK","OK","OK","OK"
2,"03351000","OK","OK","OK","OK"
2,"03351310","OK","OK","OK","OK"
2,"03351500","OK","OK","OK","OK"
2,"03352500","OK","OK","OK","OK"
2,"03353000","OK","OK","OK","OK"
2,"03353120","OK","OK","OK","OK"
2,"03353200","OK","OK","OK","OK"
2,"03353500","OK","OK","OK","OK"
2,"03353600","OK","OK","OK","OK"
2,"03353611","OK","OK","OK","OK"
2,"03353620","OK","OK","OK","OK"
2,"03353637","OK","OK","OK","OK"
2,"03353800","OK","OK","OK","OK"
2,"03354000","OK","OK","OK","OK"
2,"03357350","OK","OK","OK","OK"
2,"03358000","OK","OK","OK","OK"
2,"03360000","OK","OK","OK","OK"
2,"03360500","OK","OK","OK","OK"
2,"03361500","OK","OK","OK","OK"
2,"03361650","OK","OK","OK","OK"
2,"03361850","OK","OK","OK","OK"
2,"03362000","OK","OK","OK","OK"
2,"03362500","OK","OK","OK","OK"
2,"03363500","OK","OK","OK","OK"
2,"03363900","OK","OK","OK","OK"
2,"03364000","OK","OK","OK","OK"
2,"03364500","OK","OK","OK","OK"
2,"03365500","OK","OK","OK","OK"
2,"03366500","OK","OK","OK","OK"
2,"03368000","OK","OK","OK","OK"
2,"03369500","OK","OK","OK","OK"
2,"03371500","OK","OK","OK","OK"
2,"03373500","OK","OK","OK","OK"
2,"03374000","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03375500","OK","OK","OK","OK"
2,"03376300","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03376500","OK","OK","OK","OK"
2,"03377500","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03378000","OK","OK","OK","OK"
2,"03378550","OK","OK","OK","OK"
2,"03378635","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"03379500","OK","OK","OK","OK"
2,"03380500","OK","OK","OK","OK"
2,"03381500","OK","OK","OK","OK"
2,"03382100","OK","OK","OK","OK"
2,"03383000","OK","OK","OK","OK"
2,"03384450","OK","OK","OK","OK"
2,"03401000","OK","OK","OK","OK"
2,"03404000","OK","OK","OK","OK"
2,"03404900","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03406500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03408500","OK","OK","OK","OK"
2,"03409500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03413200","OK","OK","OK","OK"
2,"03421000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03424730","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03428200","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03431700","OK","OK","OK","OK"
2,"03432350","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03433500","OK","OK","OK","OK"
2,"03434500","OK","OK","OK","OK"
2,"03436100","OK","OK","OK","OK"
2,"03436690","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"03438000","OK","OK","OK","OK"
2,"03439000","OK","OK","OK","OK"
2,"03441000","OK","OK","OK","OK"
2,"03443000","OK","OK","OK","OK"
2,"03446000","OK","OK","OK","OK"
2,"0344894205","OK","OK","OK","OK"
2,"03450000","OK","OK","OK","OK"
2,"03451000","OK","OK","OK","OK"
2,"03451500","OK","OK","OK","OK"
2,"03453500","OK","OK","OK","OK"
2,"03455000","OK","OK","OK","OK"
2,"03455500","OK","OK","OK","OK"
2,"0345577330","OK","OK","OK","OK"
2,"03456100","OK","OK","OK","OK"
2,"03456500","OK","OK","OK","OK"
2,"03456991","OK","OK","OK","OK"
2,"03459500","OK","OK","OK","OK"
2,"03460000","OK","OK","OK","OK"
2,"03463300","OK","OK","OK","OK"
2,"03465500","OK","OK","OK","OK"
2,"03471500","OK","OK","OK","OK"
2,"03473000","OK","OK","OK","OK"
2,"03475000","OK","OK","OK","OK"
2,"03478400","OK","OK","OK","OK"
2,"03479000","OK","OK","OK","OK"
2,"03488000","OK","OK","OK","OK"
2,"03491000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03497300","OK","OK","OK","OK"
2,"03498500","OK","OK","OK","OK"
2,"03498850","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"03500000","OK","OK","OK","OK"
2,"03500240","OK","OK","OK","OK"
2,"03503000","OK","OK","OK","OK"
2,"03504000","OK","OK","OK","OK"
2,"03512000","OK","OK","OK","OK"
2,"03513000","OK","OK","OK","OK"
2,"03524000","OK","OK","OK","OK"
2,"03528000","OK","OK","OK","OK"
2,"03531500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03540500","OK","OK","OK","OK"
2,"03550000","OK","OK","OK","OK"
2,"03566000","OK","OK","OK","OK"
2,"03568933","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03571000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03574500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03584600","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03586500","OK","OK","OK","OK"
2,"03588500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03592718","OK","OK","OK","OK"
2,"03597590","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03598000","OK","OK","OK","OK"
2,"03599500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03602500","OK","OK","OK","OK"
2,"03603000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"03604000","OK","OK","OK","OK"
2,"03610200","OK","OK","OK","OK"
2,"03611260","OK","OK","OK","OK"
2,"03611500","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"03612000","OK","OK","OK","OK"
2,"04010500","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04015330","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04024000","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04024430","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04025500","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04027000","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04027500","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04029990","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
2,"04033000","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04033500","OK","OK","OK","OK"
2,"04036000","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04037500","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04040000","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04040500","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04041500","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04043050","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04045500","OK","OK","OK","OK"
2,"04056500","OK","OK","OK","OK"
2,"04057510","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04057800","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04057813","OK","OK","OK","OK"
2,"04057814","error","error","error","error"
2,"04058100","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04058200","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04059000","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04059500","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04060993","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04062000","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04062011","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04062500","OK","OK","OK","OK"
2,"04063000","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04063500","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04063522","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04063700","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04065106","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04065722","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04066003","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04067500","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04069500","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04071000","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04072150","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
2,"04073462","OK","OK","OK","OK"
2,"04073500","OK","OK","OK","OK"
2,"04074950","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04077630","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04078500","OK","OK","OK","OK"
2,"04079000","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04082400","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04084500","OK","OK","OK","OK"
2,"040851385","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04085200","OK","OK","OK","OK"
2,"04085427","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04086000","OK","OK","OK","OK"
2,"04086500","OK","OK","OK","OK"
2,"04086600","OK","OK","OK","OK"
2,"04087000","OK","OK","OK","OK"
2,"04087030","OK","OK","OK","OK"
2,"04087088","OK","OK","OK","OK"
2,"04087120","OK","OK","OK","OK"
2,"04087159","OK","OK","OK","OK"
2,"04087204","OK","OK","OK","OK"
2,"04087220","OK","OK","OK","OK"
2,"04087233","OK","OK","OK","OK"
2,"04087240","OK","OK","OK","OK"
2,"04087257","OK","OK","OK","OK"
2,"04093000","OK","OK","OK","OK"
2,"04094000","OK","OK","OK","OK"
2,"04096405","OK","OK","OK","OK"
2,"04096515","OK","OK","OK","OK"
2,"04097500","OK","OK","OK","OK"
2,"04097540","OK","OK","OK","OK"
2,"04099000","OK","OK","OK","OK"
2,"04099510","OK","OK","OK","OK"
2,"04099750","OK","OK","OK","OK"
2,"04100222","OK","OK","OK","OK"
2,"04100500","OK","OK","OK","OK"
2,"04101000","OK","OK","OK","OK"
2,"04101370","OK","OK","OK","OK"
2,"04101500","OK","OK","OK","OK"
2,"04101800","OK","OK","OK","OK"
2,"04102500","OK","OK","OK","OK"
2,"04102700","OK","OK","OK","OK"
2,"04105000","OK","OK","OK","OK"
2,"04105500","OK","OK","OK","OK"
2,"04105700","OK","OK","OK","OK"
2,"04106000","OK","OK","OK","OK"
2,"04106400","OK","OK","OK","OK"
2,"04108600","OK","OK","OK","OK"
2,"04108800","OK","OK","OK","OK"
2,"04109000","OK","OK","OK","OK"
2,"04112000","OK","OK","OK","OK"
2,"04112500","OK","OK","OK","OK"
2,"04113000","OK","OK","OK","OK"
2,"04114000","OK","OK","OK","OK"
2,"04114498","OK","OK","OK","OK"
2,"04115000","OK","OK","OK","OK"
2,"04115265","OK","OK","OK","OK"
2,"04116000","OK","OK","OK","OK"
2,"04117500","OK","OK","OK","OK"
2,"04118500","OK","OK","OK","OK"
2,"04119000","OK","OK","OK","OK"
2,"04121300","OK","OK","OK","OK"
2,"04121500","OK","OK","OK","OK"
2,"04122100","OK","OK","OK","OK"
2,"04122200","OK","OK","OK","OK"
2,"04122500","OK","OK","OK","OK"
2,"04124000","OK","OK","OK","OK"
2,"04124500","OK","OK","OK","OK"
2,"04126740","OK","OK","OK","OK"
2,"04127800","OK","OK","OK","OK"
2,"04127917","OK","nyr.Nevents.over.zero<5","OK","OK"
2,"04127997","OK","OK","OK","OK"
2,"04128990","OK","OK","OK","OK"
2,"04135700","OK","OK","OK","OK"
2,"04136500","OK","OK","OK","OK"
2,"04137500","OK","OK","OK","OK"
2,"04142000","OK","OK","OK","OK"
2,"04144500","OK","OK","OK","OK"
2,"04146000","OK","OK","OK","OK"
2,"04146063","OK","OK","OK","OK"
2,"04147500","OK","OK","OK","OK"
2,"04148140","OK","OK","OK","OK"
2,"04148500","OK","OK","OK","OK"
2,"04151500","OK","OK","OK","OK"
2,"04152238","OK","OK","OK","OK"
2,"04154000","OK","OK","OK","OK"
2,"04155500","OK","OK","OK","OK"
2,"04156000","OK","OK","OK","OK"
2,"04159492","OK","OK","OK","OK"
2,"04159900","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"04160600","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"04161540","OK","OK","OK","OK"
2,"04161580","OK","OK","OK","OK"
2,"04161800","OK","OK","OK","OK"
2,"04163400","OK","OK","OK","OK"
2,"04164000","OK","OK","OK","OK"
2,"04164100","OK","OK","OK","OK"
2,"04164300","OK","OK","OK","OK"
2,"04164500","OK","OK","OK","OK"
2,"04165500","OK","OK","OK","OK"
2,"04166000","OK","OK","OK","OK"
2,"04166100","OK","OK","OK","OK"
2,"04166300","OK","OK","OK","OK"
2,"04166500","OK","OK","OK","OK"
2,"04167000","OK","OK","OK","OK"
2,"04168000","OK","OK","OK","OK"
2,"04170000","OK","OK","OK","OK"
2,"04170500","OK","OK","OK","OK"
2,"04172000","OK","OK","OK","OK"
2,"04174500","OK","OK","OK","OK"
2,"04175600","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"04176000","OK","OK","OK","OK"
2,"04176500","OK","OK","OK","OK"
2,"04177000","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"04177720","OK","OK","OK","OK"
2,"04178000","OK","OK","OK","OK"
2,"04180000","OK","OK","OK","OK"
2,"04180500","OK","OK","OK","OK"
2,"04181500","OK","OK","OK","OK"
2,"04182000","OK","OK","OK","OK"
2,"04183000","OK","OK","OK","OK"
2,"04185000","OK","OK","OK","OK"
2,"04185440","OK","OK","OK","OK"
2,"04186500","OK","OK","OK","OK"
2,"04189000","OK","OK","OK","OK"
2,"04191500","OK","OK","OK","OK"
2,"04192500","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"04193500","OK","OK","OK","OK"
2,"04195500","OK","OK","OK","OK"
2,"04196800","OK","OK","OK","OK"
2,"04197100","OK","OK","OK","OK"
2,"04197170","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"04198000","OK","OK","OK","OK"
2,"04199000","OK","OK","OK","OK"
2,"04199155","OK","OK","OK","OK"
2,"04200500","OK","OK","OK","OK"
2,"04201500","OK","OK","OK","OK"
2,"04202000","OK","OK","OK","OK"
2,"04206000","OK","OK","OK","OK"
2,"04207200","OK","OK","OK","OK"
2,"04208000","OK","OK","OK","OK"
2,"04208504","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"04209000","OK","OK","OK","OK"
2,"04212100","OK","OK","OK","OK"
2,"04213000","OK","OK","OK","OK"
2,"04213075","OK","OK","OK","OK"
2,"04213500","OK","OK","OK","OK"
2,"04214500","OK","OK","OK","OK"
2,"04215000","OK","OK","OK","OK"
2,"04215500","OK","OK","OK","OK"
2,"04216000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"04216418","OK","OK","OK","OK"
2,"04217000","OK","OK","OK","OK"
